position,disk_mask,score
4432406528001,4501128331393,-4
4432406528001,13228501876865,-4
13228499288065,13228505809025,-12
13228499288065,13228770050177,-10
13228499288065,13297221091457,-6
13228499288065,30820687659137,-6
4432414654465,4432421175425,-6
4432414654465,4432437821569,3
4432414654465,4432689479809,-5
4432414654465,4501140521089,3
4432414654465,13228514066561,3
13228499288065,13228514066561,-13
13228499288065,13228774113409,-11
13228499288065,13297225154689,-6
13228499288065,30820691722369,-6
4432943136769,4433213898881,-6
4432943136769,4433217962113,-5
4432943136769,4434287509633,-4
4432943136769,4501933244545,-4
4432943136769,13229306790017,-4
13228499288065,13229306790017,-4
13228499288065,13297489395841,-4
13228499288065,30820955963521,-4
4569845219329,4638567022721,-7
4569845219329,4638571085953,-6
4569845219329,4638835327105,-1
4569845219329,4913444798593,-4
4569845219329,13434659913857,-3
13228499288065,13434659913857,-6
13228499288065,30889407004801,-4
4432406396929,30820687659137,-4
4501125742593,30889407004801,-3
22024592310273,30820687659137,-6
22024592310273,30820691722369,-6
22024592310273,30820955963521,-4
22024592310273,30889407004801,-4
22024592310273,66005059616897,-4
34384920577,34391441537,-3
34384920577,34424864897,5
34384920577,34659745921,2
34384920577,103110787201,5
34401697793,34424864897,3
34401697793,34491908225,2
34401697793,34693234817,1
34401697793,103144276097,0
103087620097,103144276097,-3
103087620097,103379157121,0
103087620097,240549675137,-2
4432414654465,4432471310465,-5
4432414654465,4432706191489,0
4432414654465,4501157232769,0
4432414654465,13228530778241,0
34384920577,34693234817,4
34384920577,103379157121,4
34905014273,35196551297,2
34905014273,36253515905,4
34905014273,103899250817,13
103087620097,103899250817,1
103087620097,240801333377,0
4432414654465,4501408891009,1
4432414654465,13228782436481,1
34384920577,103144276097,5
34384920577,240549675137,5
171807096833,240532963457,3
171807096833,240549675137,-5
171807096833,240801333377,2
171807096833,515410804865,-4
4432414654465,4638579409025,0
4432414654465,13297233477761,4
103096008705,103110787201,-11
103096008705,103144276097,-4
103096008705,103379157121,-11
103096008705,240549675137,-5
240518184961,515410804865,-12
4501125742593,4501408891009,-14
4501125742593,4638579409025,-12
4501125742593,13297233477761,-12
103616102401,103899250817,-12
103616102401,104964604033,1
103616102401,241329815681,0
240518184961,515670851713,-11
4501125742593,4501937373313,-12
4501125742593,4638839455873,-11
4501125742593,13297493524609,-10
103079231491,515402416259,-2
103079231745,515402416513,4
103079297025,515402481793,4
103087620097,515410804865,3
103347666945,515670851713,-11
377957138433,515410804865,-12
377957138433,515670851713,-11
377957138433,1065158230145,0
4501125742593,4913448927361,-4
4501125742593,13434664042625,-4
4432423043073,4432437821569,-12
4432423043073,4432471310465,-4
4432423043073,4432706191489,-12
4432423043073,4501157232769,-5
4432423043073,13228530778241,-5
13228499288065,13228782436481,-14
13228499288065,13297233477761,-12
13228499288065,30820700045441,-12
4432943136769,4433226285185,-12
4432943136769,4434291638401,0
4432943136769,4501937373313,1
4432943136769,13229310918785,1
13228499288065,13297493524609,-12
13228499288065,30820960092289,-11
4569845219329,4638579409025,-12
4569845219329,4638839455873,-11
4569845219329,4913448927361,-4
4569845219329,13434664042625,-4
13228499288065,13434664042625,-4
13228499288065,30889411133569,0
4432414654465,30820700045441,2
4501125742593,30889411133569,0
22024592310273,30820700045441,-12
22024592310273,30820960092289,-11
22024592310273,30889411133569,1
22024592310273,66005063745665,-3
35970367489,36241129601,-4
35970367489,36245192833,-4
35970367489,38388482177,-4
35970367489,104960475265,-2
35970367489,38392610945,2
35970367489,104964604033,3
37044109313,38388482177,-3
37044109313,38392610945,2
37044109313,42683383937,2
37044109313,107107893377,2
103616102401,107107893377,-4
103616102401,242399363201,-3
4432943136769,4436434927745,-4
4432943136769,4503006920833,-4
4432943136769,13230380466305,-3
35970367489,107107893377,-4
35970367489,242399363201,2
172335579137,241325686913,-4
172335579137,241329815681,2
172335579137,242399363201,-3
172335579137,516203528321,1
4432943136769,4639372132481,-3
4432943136769,13298026201217,2
104152973313,104960475265,2
