position,disk_mask,score
17592186093589,30820953800735,10
17592186093589,65970966151199,10
536920085,4402073092127,11
2684370965,4406368026655,5
2684370965,13198166081567,4
34896625685,4436432797727,8
34896625685,4503004790815,3
34896625685,13230378336287,9
8796629909525,13198166081567,2
8796629909525,30788204642335,7
1610629141,13198166081567,4
1610629141,30788204642335,3
34896625685,13298024071199,5
34896625685,30821490638879,4
17592722931733,30787130900543,9
17592722931733,30787130900639,3
17592722931733,30787130933279,3
17592722931733,30787132997663,-2
17592722931733,30788204642335,3
17592722931733,30821490638879,10
17592722931733,65971502989343,4
34359787541,4638833164319,9
34896625685,4639370002463,2
171798708245,4913711038495,3
171798708245,13434926153759,4
8830452776981,13434926153759,0
8830452776981,30889673244703,2
103079231509,13434926153759,4
103079231509,30889673244703,0
17626545799189,30820953800735,0
17626545799189,30821490638879,2
17626545799189,30889673244703,3
17626545799189,66005325856799,3
26388279083029,30786594127903,-3
26388279083029,30787130933279,-3
26388279083029,30820953800735,10
26388279083029,65970966151199,-2
26388279083029,30788204642335,-8
26388279083029,30821490638879,-2
26388279083029,65971502989343,1
26388279083029,30889673244703,4
26388279083029,66005325856799,2
8796093071381,65970966151199,9
8796629909525,65971502989343,5
8830452776981,66005325856799,3
43980465127445,65970966151199,-2
43980465127445,65971502989343,-2
43980465127445,66005325856799,4
43980465127445,136339710296095,4
18874421,333447231,-3
18874421,836763711,-5
18874421,34659631167,-2
18874421,4398346403903,-3
538968117,836763711,-8
538968117,1893728319,-8
34361835573,34659631167,-6
34361835573,103362330687,-6
4398048608309,4398346403903,-6
4398048608309,13194422648895,-5
10485813,333447231,-4
44040213,400556063,2
44040213,870318111,1
44040213,34693185567,2
44040213,4398379958303,3
547356693,870318111,4
547356693,1910505503,-2
547356693,35196502047,2
547356693,4398883274783,4
34370224149,34693185567,-4
34370224149,35196502047,-4
34370224149,103379107871,-3
34370224149,4432706142239,-2
4398056996885,4398379958303,-3
4398056996885,4398883274783,-4
4398056996885,4432706142239,-2
4398056996885,13194439426079,3
27262997,870318111,4
27262997,1910505503,6
27262997,35196502047,4
27262997,4398883274783,4
1084227605,1893728319,2
1084227605,1893728415,1
1084227605,1893744671,2
1084227605,1910505503,2
1084227605,4041211935,2
1084227605,36253466655,5
1084227605,4399940239391,4
34370224149,36253466655,-4
34370224149,103899201567,-5
34370224149,4433226235935,1
4398056996885,4399940239391,2
4398056996885,4433226235935,2
4398056996885,13194959519775,3
27262997,34693185567,4
27262997,103379107871,4
27262997,4432706142239,4
547356693,36253466655,2
547356693,103899201567,4
547356693,4433226235935,4
68729962517,103379107871,2
68729962517,103899201567,4
68729962517,240801284127,2
68729962517,4501408841759,4
4398056996885,4501408841759,1
4398056996885,13228782387231,4
27262997,4398379958303,4
27262997,13194439426079,5
547356693,4399940239391,10
547356693,13194959519775,6
34370224149,4501408841759,2
34370224149,13228782387231,6
8796103507989,13194439426079,3
8796103507989,13194959519775,3
8796103507989,13228782387231,4
8796103507989,30786608693279,3
555745301,836763711,2
555745301,836763807,-3
555745301,836780063,-2
555745301,870318111,-2
555745301,1910505503,-5
555745301,35196502047,2
555745301,4398883274783,2
1612709909,1910505503,-4
1612709909,4041211935,-2
1612709909,36253466655,5
1612709909,4399940239391,0
34898706453,35196502047,-8
34898706453,36253466655,-8
34898706453,103899201567,-4
34898706453,4433226235935,-4
4398585479189,4398883274783,-7
4398585479189,4399940239391,-7
4398585479189,4433226235935,-4
4398585479189,13194959519775,-4
538968117,4032823359,-4
547356693,4041211935,2
2686451733,4041211935,-5
2686451733,8327790623,2
2686451733,38392561695,2
2686451733,4402079334431,4
34898706453,38392561695,2
34898706453,104964554783,-4
34898706453,4434291589151,-3
4398585479189,4402079334431,-4
4398585479189,4434291589151,-4
4398585479189,13196024872991,-2
1612709909,38392561695,2
1612709909,104964554783,5
1612709909,4434291589151,6
69258444821,103899201567,-4
69258444821,104964554783,-2
69258444821,241329766431,-2
69258444821,4501937324063,4
4398585479189,4501937324063,1
4398585479189,13229310869535,3
1612709909,4402079334431,3
1612709909,13196024872991,6
34898706453,4501937324063,2
34898706453,13229310869535,6
8796631990293,13194959519775,-4
8796631990293,13196024872991,-2
8796631990293,13229310869535,2
8796631990293,30787137175583,2
34378612757,34693185567,-2
34378612757,35196502047,-5
34378612757,103379107871,-6
34378612757,4432706142239,-2
103081312277,103379107871,-5
103081312277,103899201567,-4
103081312277,240801284127,-2
103081312277,4501408841759,-2
4432408346645,4432706142239,-5
4432408346645,4433226235935,-5
4432408346645,4501408841759,-5
4432408346645,13228782387231,-5
35435577365,36253466655,-4
35435577365,38392561695,-3
35435577365,104964554783,-5
35435577365,4434291589151,2
103081312277,104964554783,-7
103081312277,241329766431,-3
103081312277,4501937324063,2
4432408346645,4434291589151,-11
4432408346645,4501937324063,-11
4432408346645,13229310869535,-5
34361835573,240792895551,-6
34370224149,240801284127,-3
34898706453,241329766431,-2
171800789013,240801284127,-6
171800789013,241329766431,-6
171800789013,515670802463,-5
171800789013,4638839406623,-3
4432408346645,4638839406623,-5
4432408346645,13297493475359,-4
103081312277,4638839406623,-2
103081312277,13297493475359,2
8830454857749,13228782387231,-3
8830454857749,13229310869535,-2
8830454857749,13297493475359,-3
8830454857749,30820960043039,-2
4398065385493,4398379958303,2
4398065385493,4398883274783,-5
4398065385493,4432706142239,3
4398065385493,13194439426079,-5
13194141630485,13194439426079,-5
13194141630485,13194959519775,-5
13194141630485,13228782387231,-3
13194141630485,30786608693279,-3
4399122350101,4399940239391,-5
4399122350101,4402079334431,-3
4399122350101,4434291589151,2
4399122350101,13196024872991,-3
13194141630485,13196024872991,-9
13194141630485,13229310869535,-3
13194141630485,30787137175583,-3
4466768085013,4501408841759,3
4466768085013,4501937324063,2
4466768085013,4638839406623,-1
4466768085013,13297493475359,3
13194141630485,13297493475359,-3
13194141630485,30820960043039,-2
4398048608309,30786600304703,-4
4398056996885,30786608693279,3
4398585479189,30787137175583,2
4432408346645,30820960043039,-3
21990234652693,30786608693279,-5
21990234652693,30787137175583,-3
21990234652693,30820960043039,1
21990234652693,65970972393503,-2
6291509,836763711,-4
23068693,870318111,2
23068693,1910505503,2
23068693,35196502047,2
23068693,4398883274783,2
1080033301,1910505503,-2
1080033301,4041211935,1
1080033301,36253466655,-2
1080033301,4399940239391,3
34366029845,35196502047,-4
34366029845,36253466655,-5
34366029845,103899201567,-2
34366029845,4433226235935,2
4398052802581,4398883274783,-4
4398052802581,4399940239391,-7
4398052802581,4433226235935,-3
4398052802581,13194959519775,0
14680085,1910505503,3
2153775125,4032823359,13
2153775125,4032823455,3
2153775125,4032839711,11
2153775125,4041211935,2
2153775125,8327790623,13
2153775125,38392561695,13
2153775125,4402079334431,13
34366029845,104964554783,-5
34366029845,4434291589151,0
4398052802581,4434291589151,-6
4398052802581,13196024872991,0
14680085,35196502047,4
1080033301,38392561695,4
1080033301,104964554783,10
1080033301,4434291589151,10
68725768213,103899201567,-2
68725768213,104964554783,-2
68725768213,241329766431,4
68725768213,4501937324063,4
4398052802581,4501937324063,4
4398052802581,13229310869535,4
14680085,4398883274783,4
1080033301,4402079334431,4
1080033301,13196024872991,9
34366029845,4501937324063,4
34366029845,13229310869535,4
8796099313685,13194959519775,0
8796099313685,13196024872991,0
8796099313685,13229310869535,7
8796099313685,30787137175583,4
3223322645,4028629183,4
3223322645,4028645439,2
3223322645,4032823359,2
3223322645,8323596351,4
3223322645,38388367423,4
3223322645,4402075140159,4
3223322645,4028629407,3
3223322645,4028645535,4
3223322645,4032823455,-3
3223322645,8323596447,4
3223322645,38388367519,4
3223322645,4402075140255,4
3223322645,4028678175,2
3223322645,4032839711,-5
3223322645,8323612703,2
3223322645,38388383775,3
3223322645,4402075156511,2
3223322645,4041211935,-5
3223322645,8327790623,1
3223322645,38392561695,6
3223322645,4402079334431,4
1080033301,8327790623,4
5370806293,8323596351,2
5370806293,8323596447,-3
5370806293,8323612703,-2
5370806293,8327790623,-3
5370806293,16913530911,2
5370806293,42683334687,2
5370806293,4406370107423,1
35435577365,42683334687,2
35435577365,107107844127,-1
35435577365,4436434878495,1
4399122350101,4406370107423,2
4399122350101,4436434878495,3
4399122350101,13198168162335,3
3223322645,42683334687,4
3223322645,107107844127,4
3223322645,4436434878495,4
69795315733,104960360511,4
69795315733,104960360607,4
69795315733,104960376863,3
69795315733,104964554783,6
69795315733,107107844127,3
69795315733,242399313951,4
69795315733,4503006871583,3
4399122350101,4503006871583,2
4399122350101,13230380417055,4
3223322645,4406370107423,4
3223322645,13198168162335,4
35435577365,4503006871583,3
35435577365,13230380417055,4
8797168861205,13196020678719,3
8797168861205,13196020678815,3
8797168861205,13196020695071,2
8797168861205,13196024872991,2
8797168861205,13198168162335,2
8797168861205,13230380417055,3
8797168861205,30788206723103,3
36509319189,38388367423,2
36509319189,38388367519,2
36509319189,38388383775,2
36509319189,38392561695,-4
36509319189,42683334687,2
36509319189,107107844127,2
36509319189,4436434878495,2
103081312277,242399313951,-3
103081312277,4503006871583,0
4432408346645,4503006871583,-11
4432408346645,13230380417055,-5
34366029845,241329766431,2
35435577365,242399313951,2
171800789013,242399313951,-8
171800789013,516203479071,-1
171800789013,4639372083231,0
4432408346645,4639372083231,-4
4432408346645,13298026151967,1
103081312277,4639372083231,1
103081312277,13298026151967,2
8830454857749,13230380417055,-3
8830454857749,13298026151967,2
8830454857749,30821492719647,2
4400196091925,4402075140159,2
4400196091925,4402075140255,2
4400196091925,4402075156511,2
4400196091925,4402079334431,2
4400196091925,4406370107423,2
4400196091925,4436434878495,2
4400196091925,13198168162335,2
13194141630485,13230380417055,-3
13194141630485,30788206723103,-2
4466768085013,4503006871583,0
4466768085013,4639372083231,2
4466768085013,13298026151967,4
13194141630485,13298026151967,2
13194141630485,30821492719647,2
4398052802581,30787137175583,4
4399122350101,30788206723103,4
4432408346645,30821492719647,2
21990234652693,30788206723103,2
21990234652693,30821492719647,2
21990234652693,65971505070111,1
6291509,34659631167,-4
23068693,34693185567,12
23068693,103379107871,4
23068693,4432706142239,12
543162389,35196502047,13
